"imdbId","name","year","genre","directorId","imdbRating","numOfVotesImdb","twitterRating","numOfVotesTwitter"
"tt1333125","Movie 43","2013","6","2086105","1","99004","1","239"
"tt1241317","Death Note","2017","2","1417392","1","75249","1","275"
"tt5758778","Skyscraper","2018","2","1098493","2","105325","1","306"
"tt2120120","Pixels","2015","2","1060","2","130821","1","314"
"tt1764234","Killing Them Softly","2012","3","231596","2","132924","1","316"
"tt1469304","Baywatch","2017","2","1164861","2","158918","1","324"
"tt2096672","Dumb and Dumber To","2014","6","268380","2","127921","1","344"
"tt1502712","Fantastic Four","2015","2","729701","1","151162","1","371"
"tt1972571","A Most Wanted Man","2014","3","179221","2","71939","1","377"
"tt2132285","The Bling Ring","2013","5","1068","2","82985","1","399"
"tt2364841","Runner Runner","2013","3","1026778","2","60375","1","399"
"tt1921064","Pompeii","2014","2","27271","2","105919","1","404"
"tt1617661","Jupiter Ascending","2015","2","905152","1","177927","1","405"
"tt1289401","Ghostbusters","2016","2","82450","2","202759","1","410"
"tt1528100","Exodus: Gods and Kings","2014","2","631","2","158773","1","420"
"tt1628841","Independence Day: Resurgence","2016","2","386","1","165699","1","431"
"tt2322441","Fifty Shades of Grey","2015","4","853374","1","295964","1","433"
"tt3322940","Annabelle","2014","9","502954","1","139786","1","433"
"tt2345759","The Mummy","2017","2","476064","1","171504","1","435"
"tt2193215","The Counselor","2013","3","631","1","96052","1","448"
"tt0790736","R.I.P.D.","2013","2","777881","2","117312","1","457"
"tt1602613","Only God Forgives","2013","2","716347","2","106517","1","463"
"tt2101441","Spring Breakers","2012","3","5101","1","134965","1","479"
"tt1606378","A Good Day to Die Hard","2013","2","601382","1","197023","1","482"
"tt2024432","Identity Thief","2013","6","1164861","2","123833","1","491"
"tt3300542","London Has Fallen","2016","2","619836","2","143755","1","506"
"tt1815862","After Earth","2013","2","796117","1","190577","1","771"
"tt2184339","The Purge","2013","9","218621","2","201192","1","834"
"tt1959490","Noah","2014","2","4716","2","241943","1","901"
"tt0795461","Scary Movie V","2013","6","1878","1","65419","1","198"
"tt0120863","The Thin Red Line","1998","4","517","3","171415","1","259"
